OPIS_ID|OPIS_DANE|OPIS_AUTOR|OPIS_TYTUL|OPIS_WYDAWCA|OPIS_MWYD|OPIS_RWYD|ZKS_SYGNAT|RKS_TEKST
12957|001  amol2000080  a94(438).082.21:94(438).083:94(=411.16)"19":617100  a18504245  aZdążyć przed Panem BogiemcHanna Krall260  aKrakówbWydawnictwo a5ccop. 1997300  a108, [1] s.c20 cm650  a1346650  a5944650  a5990650  a5995650  a75456|Krall, Hanna (1937- ).|Zdążyć przed Panem Bogiem|Wydawnictwo a5|Kraków|cop. 1997|lektury|Lektury
12957|001  amol2000080  a94(438).082.21:94(438).083:94(=411.16)"19":617100  a18504245  aZdążyć przed Panem BogiemcHanna Krall260  aKrakówbWydawnictwo a5ccop. 1997300  a108, [1] s.c20 cm650  a1346650  a5944650  a5990650  a5995650  a75456|Krall, Hanna (1937- ).|Zdążyć przed Panem Bogiem|Wydawnictwo a5|Kraków|cop. 1997|lektury|Lektury
11164|001  amol2000080  a821.133.1-3100  a6035245  aDżumacAlbert Camus ; przeł. Joanna Guze250  aWyd. 21260  aWarszawabPaństwowy Instytut Wydawniczyc2016300  a205, [2] s.c21 cm500  aTyt. oryg.: "La peste" 1947650  a5944650  a156700  a6036|Camus, Albert (1913-1960).|Dżuma|Państwowy Instytut Wydawniczy|Warszawa|2016|lektury|Lektury
11164|001  amol2000080  a821.133.1-3100  a6035245  aDżumacAlbert Camus ; przeł. Joanna Guze250  aWyd. 21260  aWarszawabPaństwowy Instytut Wydawniczyc2016300  a205, [2] s.c21 cm500  aTyt. oryg.: "La peste" 1947650  a5944650  a156700  a6036|Camus, Albert (1913-1960).|Dżuma|Państwowy Instytut Wydawniczy|Warszawa|2016|lektury|Lektury
11164|001  amol2000080  a821.133.1-3100  a6035245  aDżumacAlbert Camus ; przeł. Joanna Guze250  aWyd. 21260  aWarszawabPaństwowy Instytut Wydawniczyc2016300  a205, [2] s.c21 cm500  aTyt. oryg.: "La peste" 1947650  a5944650  a156700  a6036|Camus, Albert (1913-1960).|Dżuma|Państwowy Instytut Wydawniczy|Warszawa|2016|lektury|Lektury
11164|001  amol2000080  a821.133.1-3100  a6035245  aDżumacAlbert Camus ; przeł. Joanna Guze250  aWyd. 21260  aWarszawabPaństwowy Instytut Wydawniczyc2016300  a205, [2] s.c21 cm500  aTyt. oryg.: "La peste" 1947650  a5944650  a156700  a6036|Camus, Albert (1913-1960).|Dżuma|Państwowy Instytut Wydawniczy|Warszawa|2016|lektury|Lektury
12956|001  amol2000080  a821.161.1-3:821.161.1(091)-3"18":(075.3)100  a18503245  aZbrodnia i karacFiodor Dostojewski ; przeł. Czesław Zbigniew Podgórzec250  aWyd. 3260  aKrakówbGregc2017300  a496 s.c21 cm650  a7453650  a73920  a978-83-7327-|Dostojewski, Fiodor (1821-1881)|Zbrodnia i kara|Greg|Kraków|2017|lektury|Lektury
12956|001  amol2000080  a821.161.1-3:821.161.1(091)-3"18":(075.3)100  a18503245  aZbrodnia i karacFiodor Dostojewski ; przeł. Czesław Zbigniew Podgórzec250  aWyd. 3260  aKrakówbGregc2017300  a496 s.c21 cm650  a7453650  a73920  a978-83-7327-|Dostojewski, Fiodor (1821-1881)|Zbrodnia i kara|Greg|Kraków|2017|lektury|Lektury
12956|001  amol2000080  a821.161.1-3:821.161.1(091)-3"18":(075.3)100  a18503245  aZbrodnia i karacFiodor Dostojewski ; przeł. Czesław Zbigniew Podgórzec250  aWyd. 3260  aKrakówbGregc2017300  a496 s.c21 cm650  a7453650  a73920  a978-83-7327-|Dostojewski, Fiodor (1821-1881)|Zbrodnia i kara|Greg|Kraków|2017|lektury|Lektury
12956|001  amol2000080  a821.161.1-3:821.161.1(091)-3"18":(075.3)100  a18503245  aZbrodnia i karacFiodor Dostojewski ; przeł. Czesław Zbigniew Podgórzec250  aWyd. 3260  aKrakówbGregc2017300  a496 s.c21 cm650  a7453650  a73920  a978-83-7327-|Dostojewski, Fiodor (1821-1881)|Zbrodnia i kara|Greg|Kraków|2017|lektury|Lektury
11164|001  amol2000080  a821.133.1-3100  a6035245  aDżumacAlbert Camus ; przeł. Joanna Guze250  aWyd. 21260  aWarszawabPaństwowy Instytut Wydawniczyc2016300  a205, [2] s.c21 cm500  aTyt. oryg.: "La peste" 1947650  a5944650  a156700  a6036|Camus, Albert (1913-1960).|Dżuma|Państwowy Instytut Wydawniczy|Warszawa|2016|lektury|Lektury
13150|001  amol2000080  a821.112.2-3100  a18701245  aZłudzeniecCharlotte Link ; z jęz. niem. przeł. Ewa Spirydowicz260  aKatowicebWydawnictwo Sonia Dragac2016300  a381, [1] s.c21 cm500  aTyt. oryg.: "Die Täuschung" 2002650  a6129650  a31527|Link, Charlotte (1963- )|Złudzenie|Wydawnictwo Sonia Draga|Katowice|2016|sensacja|Beletrystyka
13151|001  amol2000080  a821.162.1-3100  a17873245  aKrólowacElżbieta Cherezińska260  aPoznańbZysk i S-ka Wydawnictwoccop. 2016300  a575, [16] s.bil.c23 cm500  aStanowi kontyn. powieści pt.: Harda650  a16700  a12535920  a978-83-65521-38-5
|Cherezińska, Elżbieta (1972- )|Królowa|Zysk i S-ka Wydawnictwo|Poznań|cop. 2016|powieść historyczna|Beletrystyka
13152|001  amol2000080  a821.162.1-3100  a17871245  aPokój dla artystycMaria Ulatowska, Jacek Skowroński260  aWarszawabPrószyński Mediac2015300  a454, [1] s.c20 cm650  a6129650  a1700  a18702700  a16510920  a978-83-8069-072-1|Ulatowska, Maria (1948- )|Pokój dla artysty|Prószyński Media|Warszawa|2015|beletrystyka|Beletrystyka
13153|001  amol2000080  a821.111(94)-3100  a18703245  aWielkie kłamstewkacLiane Moriarty ; przeł. Magdalena Moltzan-Małkowska260  aWarszawabPrószyński Mediac2017300  a494, [1] s.c20 cm500  aBibliogr. s. 491650  a289700  a15103700  a165109|Moriarty, Liane.|Wielkie kłamstewka|Prószyński Media|Warszawa|2017|beletrystyka|Beletrystyka
13154|001  amol2000080  a821.162.1-3100  a18704245  aSprawa Niny FrankcKatarzyna Bonda260  aWarszawabWarszawskie Wydawnictwo Literackie Muzac2015300  a411, [5] s.c21 cm440  a1141xv650  a1700  a18705920  a978-83-7758-963-2|Bonda, Katarzyna (1977- )|Sprawa Niny Frank|Warszawskie Wydawnictwo Litera|Warszawa|2015|sensacja|Beletrystyka
13155|001  amol2000080  a821.162.1-3100  a18706245  aFrancuskie zleceniecAnna J. Szepielak250  aWyd. zm. i popr260  aWarszawabWydawnictwo "Nasza Księgarnia"c2016300  a358, [10] s.bil.c21 cm500  aPoprz. wyd. pod tyt.: "Zamówienie z Francji"65|Szepielak, Anna J. (1975- )|Francuskie zlecenie|Wydawnictwo "Nasza Księgarnia"|Warszawa|2016|beletrystyka|Beletrystyka
13156|001  amol2000080  a821.162.1-3100  a17865245  aPopiół i kurz czyli Opowieść ze świata PomiędzycJarosław Grzędowicz ; il. Dominik Broniek250  aWyd. 4260  aLublinbFabryka Słówc2015300  a321, [15] s.bil.c20 cm650  a6129650  a800700  a17|Grzędowicz, Jarosław (1965- )|Popiół i kurz czyli Opowieść ze świata Pomiędzy|Fabryka Słów|Lublin|2015|fantastyka|Beletrystyka
13206|001  amol2000080  a336:005100  a18755245  aFinansowy ninjacMichał Szafrański260  aWarszawabKaveo Publishingc2016300  a541 s.bil.c24 cm500  aBibliogr. s. 537-541650  a6129650  a7640700  a12535920  a978-83-65308-00-9 (wersja druk.).-|Szafrański, Michał|Finansowy ninja|Kaveo Publishing|Warszawa|2016|ekonomia|Naukowe i popularnonaukowe
13576|001  amol2000080  a821.162.1-3100  a11772245  aCzas pokażecAnna Ficner-Ogonowska260  aKrakówbSpołeczny Instytut Wydawniczy Znakc2015300  a714, [1] s.c21 cm650  a1700  a16510920  a978-83-240-3492-5|Ficner-Ogonowska, Anna.|Czas pokaże|Społeczny Instytut Wydawniczy |Kraków|2015|beletrystyka|Beletrystyka
13577|001  amol2000080  a929:902(410):821.111(091)"19":327.84(410):929-052(410)"18"100  a19158245  aCórka pustynibniezwykłe życie Gertrude BellcGeorgina Howell ; tł. Jacek Spólny ; sł. wstępne Jacek Pałkiewicz260  aPoznań
bZysk i S-ka Wydawnictwo
ccop.|Howell, Georgina (1942-2016)|Córka pustyni : niezwykłe życie Gertrude Bell|Zysk i S-ka Wydawnictwo|Poznań|cop. 2016|biografie|Naukowe i popularnonaukowe
13579|001  amol2000080  a821.162.1-3100  a19161245  aOkularnikcKatarzyna Bonda260  aWarszawabWarszawskie Wydawnictwo Literackie Muzac2015300  a845, [3] s.c21 cm440  a1171xvt. 2650  a1700  a18705920  a978-83-7758-980-9|Bonda, Katarzyna (1977- ).|Okularnik|Warszawskie Wydawnictwo Litera|Warszawa|2015|sensacja|Beletrystyka
13580|001  amol2000080  a821.162.1-3100  a19161245  aPochłaniaczcKatarzyna Bonda260  aWarszawabWarszawskie Wydawnictwo Literackie Muzac2014300  a670, [2] s.c21 cm440  a1171xvt. 1650  a1700  a18705920  a978-83-7758-688-4|Bonda, Katarzyna (1977- ).|Pochłaniacz|Warszawskie Wydawnictwo Litera|Warszawa|2014|sensacja|Beletrystyka
13581|001  amol2000080  a272-725:1(438):(047)100  a19162245  aWierzę żeby rozumiećbMichał Heller w osobistej rozmowie o życiowych wyborachcrozmawiają Wojciech Bonowicz, Bartosz Brożek, Zbigniew Liana260  aKraków
bSpołeczny Instytut Wydawniczy Znak
c201|Heller, Michał (1936- )|Wierzę żeby rozumieć : Michał Heller w osobistej r|Społeczny Instytut Wydawniczy |Kraków|2016|religie|Naukowe i popularnonaukowe
13582|001  amol2000080  a821.162.1-3100  a7924245  aCórka wiatrówcMagdalena Kordel260  aKrakówbSpołeczny Instytut Wydawniczy Znakc2017300  a387, [1] stronac21 cm440  a1172xvt. 1650  a5943650  a7883650  a7884920  a978-83-240-4564-8|Kordel, Magdalena (1978- ).|Córka wiatrów|Społeczny Instytut Wydawniczy |Kraków|2017|beletrystyka|Beletrystyka
13583|001  amol2000080  a821.162.1-3100  a17871245  aTylko milioncMaria Ulatowska ; Jacek Skowroński260  aWarszawabPrószyński i S-kac2017300  a439 [1] s.c21 cm650  a1700  a18702920  a978-83-8097-118-9|Ulatowska, Maria (1948- )|Tylko milion|Prószyński i S-ka|Warszawa|2017|beletrystyka|Beletrystyka
13584|001  amol2000080  a821.162.1-3100  a19166245  aŚwiat dla ciebie zrobiłemcZośka Papużanka260  aKrakówbZnak Litera Nova - Społeczny Instytut Wydawniczy Znakc2017300  a218, [3] stronyc20 cm440  a1173xv650  a7885650  a7886920  a978-83-2|Papużanka, Zośka (1978- ).|Świat dla ciebie zrobiłem|Znak Litera Nova - Społeczny I|Kraków|2017|beletrystyka|Beletrystyka
13585|001  amol2000080  a582.091100  a19167245  aSekretne życie drzewcPeter Wohlleben ; tł. Ewa Kochanowska260  aKrakówbWydawnictwo Otwartec2016300  a251, [2] s.c21 cm500  aTyt. oryg.: "Das geheime Leben der Bäume : was sie fühlen, wie sie kommun|Wohlleben, Peter (1964- )|Sekretne życie drzew|Wydawnictwo Otwarte|Kraków|2016|botanika|Naukowe i popularnonaukowe
13586|001  amol2000080  a272-475:(042)100  a19169245  aPrzebudzeniecAnthony de Mello ; przygot. do dr. J. Francis Stroud ; tł. Beata Moderska, Tadeusz Zysk260  aPoznańbZysk i S-ka Wydawnictwoccop. 2015300  a262, [1] s.bil.c20 cm650  a5944650  |De Mello, Anthony (1931-1987)|Przebudzenie|Zysk i S-ka Wydawnictwo|Poznań|cop. 2015|religie|Naukowe i popularnonaukowe
13587|001  amol2000080  a821.162.1-3100  a19173245  aWieża milczeniacRemigiusz Mróz260  aBielsko-BiałabWydawnictwo Dragonc2016300  a367 stronc21 cm650  a7888650  a7889650  a7890650  a7891920  a978-83-7887-415-7|Mróz, Remigiusz (1987- ).|Wieża milczenia|Wydawnictwo Dragon|Bielsko-Biała|2016|sensacja|Beletrystyka
13760|001  amol2000080  a94(438).078:94(438).08:355.1(438):929-052(438)"18":929-052(438)"19":929-052(438)"20"100  a19329245  aNOT-owskie zaduszki
bz naszych rodzinnych albumów wspomnienia o uczestnikach I Wojny Światowej i walk o niepodległość RP
c[pomysło|Sumera, Jacek. Redakcja.|NOT-owskie zaduszki : z naszych rodzinnych albumów|Naczelna Organizacja Techniczn|Tarnów|2016|tarnoviana|Inne
13762|001  amol2000080  a821.162.1-1100  a7098245  aW słońcu popołudniacWiesław Marszalik250  aWyd. 2260  aTarnówbTarnowskie Towarzystwo Kulturalnec2000300  a31 s.c21 cm650  a293650  a5944920  a83-87366-23-4|Marszalik, Wiesław (1946- ).|W słońcu popołudnia|Tarnowskie Towarzystwo Kultura|Tarnów|2000|poezja|Beletrystyka
13763|001  amol2000080  a821.162.1-3100  a7767245  aMiłosierdzie gminy ; Mendel gdańskicMaria Konopnicka250  aWyd. 3 popr.260  aKrakówbGregc2016300  a64 s.c21 cm650  a84650  a5943|Konopnicka, Maria (1842-1910).|Miłosierdzie gminy ; Mendel gdański|Greg|Kraków|2016|lektury|Lektury
13763|001  amol2000080  a821.162.1-3100  a7767245  aMiłosierdzie gminy ; Mendel gdańskicMaria Konopnicka250  aWyd. 3 popr.260  aKrakówbGregc2016300  a64 s.c21 cm650  a84650  a5943|Konopnicka, Maria (1842-1910).|Miłosierdzie gminy ; Mendel gdański|Greg|Kraków|2016|lektury|Lektury
13764|001  amol2000080  a821.111(73)-3100  a19331245  aGniazdocCynthia D'Aprix Sweeney ; tł. Anna Gralak260  aKrakówbZnak Litera Nova - Społeczny Instytut Wydawniczy Znakc2016300  a346, [1] s.c21 cm500  aTyt. oryg.: "The nest" 2016650  a3700 |D'Aprix Sweeney, Cynthia.|Gniazdo|Znak Litera Nova - Społeczny I|Kraków|2016|beletrystyka|Beletrystyka
10473|001  amol2000080  a821.133.1-2:821.133.1(091)-2"16":(07)100  a6860245  aŚwiętoszekcMolier ; przeł. Tadeusz Żeleński (Boy) ; oprac. Anna Popławska, Agnieszka Woźny ; [il. Lucjan Ławnicki]250  aWyd. 2. rozsz. i uzup260  aKraków
bWydawnictwo Greg
c|Molire (1622-1673).|Świętoszek|Wydawnictwo Greg|Kraków|2012|lektury|Lektury
13765|001  amol2000080  a796.332100  a19333245  aPiłka nożnacMaria Kozyra [red.]260  aWarszawabPWH ARTIc2012300  a304 s.bil.c30 cm650  a3022650  a8048650  a8049650  a8050650  a8051920  a978-83-7740-079-1|Kozyra, Maria [red.]|Piłka nożna|PWH ARTI|Warszawa|2012|sport|Inne
13766|001  amol2000080  a27-246/-249245  aNowy Testament250  aNowy przekład260  aWarszawabTowarzystwo Biblijne w Polscec2004300  a768 s.c12 cm500  aNa książce wyłącznie błędny ISBN. - Tł. z grec650  a169920  a83-85260-07-2||Nowy Testament|Towarzystwo Biblijne w Polsce|Warszawa|2004|religie|Inne
13767|001  amol2000080  a884-3100  a4038245  aEskapizmcJacek Sawaszkiewicz260  aPoznańbWydaw. Poznańskiec1982300  a148, [4] s.c18 cm440  a350xv650  a16650  a2754920  a83-210-0328-1|Sawaszkiewicz, Jacek (1947-1999)|Eskapizm|Wydaw. Poznańskie|Poznań|1982|fantastyka|Beletrystyka
13768|001  amol2000080  a820(73)-93100  a8611245  aPilotcJames F. Cooper ; przeł. [z ang.] Jerzy Bohdan Rychliński250  a[Wyd. 5]260  aWrocławbWydaw. Dolnośląskiec1990300  a364, [4] s.c21 cm500  aTyt. oryg.: The pilot, a tale of the sea650  a1|Cooper, James Fenimore (1789-1851).|Pilot|Wydaw. Dolnośląskie|Wrocław|1990|powieść młodzieżowa|Beletrystyka
13769|001  amol2000080  a884-3100  a6497245  aInnego życia nie będziecMaria Nurowska260  aWarszawabPańst. Instytut Wydawniczyc1987300  a126, [2] s.c20 cm650  a16700  a16510920  a83-06-01558-4|Nurowska, Maria (1944- ).|Innego życia nie będzie|Państ. Instytut Wydawniczy|Warszawa|1987|beletrystyka|Beletrystyka
13770|001  amol2000080  a884-3100  a11909245  aKoncert f-moll i inne opowiadaniacKornel Filipowicz260  aKrakówbWydaw. Literackiec1982300  a145, [3] s.c20 cm650  a186650  a5944920  a83-08-00964-6|Filipowicz, Kornel (1913-1990).|Koncert f-moll i inne opowiadania|Wydaw. Literackie|Kraków|1982|beletrystyka|Beletrystyka
13771|001  amol2000080  a820-3100  a6967245  aHenryk i KatocIris Murdoch ; przeł. [z ang.] Agnieszka Kreczmar260  aWarszawabPańst. Instytut Wydawniczyc1982300  a398, [2] s.c19 cm440  a225xv650  a4700  a16474700  a12094920  a83-06-00672-|Murdoch, Iris (1919-1999).|Henryk i Kato|Państ. Instytut Wydawniczy|Warszawa|1982|beletrystyka|Beletrystyka
13772|001  amol2000080  a821.162.1-93100  a8298245  aSzkoła narzeczonychcMaria Krüger250  aWyd. 2260  aGdańskbOficyna Wydawnicza "Graf"c1990300  a185, [2] s.c21 cm650  a5944650  a6581650  a1049700  a16510920  a83-85130-30-6|Krüger, Maria (1911-1999).|Szkoła narzeczonych|Oficyna Wydawnicza "Graf"|Gdańsk|1990|powieść młodzieżowa|Beletrystyka
13773|001  amol2000080  a028100  a19143245  aPodstawy pracy z czytelnikiemcJacek Wojciechowski260  aWarszawabStowarzyszenie Bibliotekarzy Polskichc1991300  a156 s.c20 cm500  aBibliogr. s. 151-153. - Indeks650  a5676650  a7861920  a83-900042|Wojciechowski, Jacek (1938- ).|Podstawy pracy z czytelnikiem|Stowarzyszenie Bibliotekarzy P|Warszawa|1991|bibliotekarstwo|Naukowe i popularnonaukowe
13774|001  amol2000080  a159.9:612.6]-053.9100  a19334245  aPrzyjemnej starości!bporadnik praktycznycBurrhus F. Skinner, Margaret E. Vaughan ; tł. [z ang.] Jerzy Siuta260  aKrakówb"BUS"c1993300  a179, [1] s.c21 cm500  aBibliogr. s. [180]650  a|Skinner, B. F. (1904-1990).|Przyjemnej starości! : poradnik praktyczny|"BUS"|Kraków|1993|psychologia|Naukowe i popularnonaukowe
13775|001  amol2000080  a821.113.3-3100  a19337245  aKobieta w 1000Â°Cbna podstawie wspomnień Herbjörg Maríi BjörnssoncHallgrímur Helgason ; tł. z jęz. niem. Alicja Rosenau260  aKrakówbSpołeczny Instytut Wydawniczy Znakc2013300  a427, [1] s.
c21 cm|Hallgrímur Helgason (1959- ).|Kobieta w 1000Â°C : na podstawie wspomnień Herbjör|Społeczny Instytut Wydawniczy |Kraków|2013|beletrystyka|Beletrystyka
13776|001  amol2000080  a159.961:929-051(73)"20"100  a19339245  aŚlad na lustrzebprawdziwa opowieść o miłości, tęsknocie i życiu po śmiercicJanis Heaphy Durham ; przeł. Łukasz Małecki260  aKrakówbWydawnictwo Literackiec2015300  a296, [3] s., [16] s|Durham, Janis Heaphy (1951- )|Ślad na lustrze : prawdziwa opowieść o miłości, tę|Wydawnictwo Literackie|Kraków|2015|psychologia|Inne
13777|001  amol2000080  a821.162.1-3100  a19340245  aUpiorny legatcJoanna Chmielewska260  aOżarów MazowieckibWydawnictwo Olesiejukc2016300  a300, [4] s.c20 cm440  a1191xv32650  a5944650  a5995650  a16920  a978-83-274-2530-0.- 978-83-274|Chmielewska, Joanna (1932-2013)|Upiorny legat|Wydawnictwo Olesiejuk|Ożarów Mazowiecki|2016|kryminał|Beletrystyka
13778|001  amol2000080  a821.162.1-3:641.55/.56100  a19341245  aŻycie ma smakcMałgorzata Kalicińska260  aPoznańbWydawnictwo Filia Grupa Termediac2014300  a264, [1] s.bil.c20 cm650  a275650  a8057700  a16510920  a978-83-7988-101-7|Kalicińska, Małgorzata (1956- ).|Życie ma smak|Wydawnictwo Filia Grupa Termed|Poznań|2014|beletrystyka|Beletrystyka
13779|001  amol2000080  a821.162.1-3100  a19342245  aChichot losucHanka Lemańska260  aWarszawabWydawnictwo Axel Springer Polskac2007300  a223, [1] s.c20 cm440  a1192xv3650  a1920  a978-83-60717-28-8.- 978-83-7506-065-2 (Zysk)|Lemańska-Węgrzecka, Hanna (1959-2008).|Chichot losu|Wydawnictwo Axel Springer Pols|Warszawa|2007|beletrystyka|Beletrystyka
13780|001  amol2000080  a792.7(438):821.162.1(091)"19":821.162.1(091)"20":(047)100  a19343245  aKażdy szczyt ma swój CzubaszekcMaria Czubaszek w rozmowie z Arturem Andrusem ; z il. Wojciecha Karolaka260  aWarszawabPrószyński Mediac2011300  a319, [1]|Czubaszek, Maria (1939-2016)|Każdy szczyt ma swój Czubaszek|Prószyński Media|Warszawa|2011|utwory humorystyczne|Inne
13781|001  amol2000080  a908100  a19346245  aSądeckie atrakcje turystycznebTourist attractions of the Nowy Sącz Landc[przygotowanie tekstu Andrzej Zarych ; tł. Agata Żyłka]260  aNowy SączbStarostwo Powiatowec2015300  a175, [1] s.
bil. kolor.
c21x20|Zarych, Andrzej. Oprac.|Sądeckie atrakcje turystyczne : Tourist attraction|Starostwo Powiatowe|Nowy Sącz|2015|krajoznawstwo|Inne
6078|001  amol2000080  a272-732.2100  a12302245  aOjciec Święty w Tarnowiebniezapomniane przeżycia sprzed 25 latcMieczysław Menżyński260  aTarnówbOddział Tarnowski Polskiego Zrzeszenia Inżynierów i Techników Sanitarnychc2012300  a94 s.
bil. (w tym|Menżyński, Mieczysław.|Ojciec Święty w Tarnowie : niezapomniane przeżycia|Oddział Tarnowski Polskiego Zr|Tarnów|2012|tarnoviana|Inne
13782|001  amol2000100  a19348245  aJan Paweł II - od "Sequere me" do "Santo subito"bW 30. rocznicę pobytu Ojca Świętego jana Pawła II w TarnowiecJacek Siewiora ks.260  aTarnówb"Biblos"c2017300  a31 ; [1] s.bil.c26 cm650  a1036920  a978-83-7793|Siewiora, Jacek ks.|Jan Paweł II - od "Sequere me" do "Santo subito" :|"Biblos"|Tarnów|2017|tarnoviana|Inne
13783|001  amol2000080  a94(438).083:323.281(438):323.285(438):343.98100  a19349245  a"Łączka"
bposzukiwania i identyfikacja ofiar terroru komunistycznego pochowanych na warszawskich Powązkach
cKarolina Wichowska ; Instytut Pamięci Narodowej - Komisja Ścig|Wichowska, Karolina (1983- )|"Łączka" : poszukiwania i identyfikacja ofiar terr|Instytut Pamięci Narodowej - K|Warszawa|2016|historia Polski|Naukowe i popularnonaukowe
454|001  amol2000080  a94(438).082A/Z:94(=411.16):94(100)"1939/1945"::341.322.5:929-051(73:430:438)100  a6485245  aWspomnienia ocalone z ognia
c[red. tekstu Lilianna Zawadzka ; wybór materiałów Janusz Kozioł, Łukasz Gozdek ; tł. Adrian Bogacz, Michał Kra|Zawadzka, Lilianna. Red.|Wspomnienia ocalone z ognia|Muzeum Okręgowe|Tarnów|2008|tarnoviana|Naukowe i popularnonaukowe
13789|001  amol2000080  a884-1100  a7978245  aWam ja, z góry samemu siebie ruin, mówię ...bwybór poezjicCyprian Norwid ; wybór, wstęp i komentarze Barbara Stelmaszczyk-Świontek250  a[Wyd. 2]260  aŁódźbWydaw. Łódzkiec1989300  a293, [3] s.
b1 portr|Norwid, Cyprian Kamil (1821-1883).|Wam ja, z góry samemu siebie ruin, mówię ... : wyb|Wydaw. Łódzkie|Łódź|1989|poezja|Beletrystyka
12003|001  amol2000080  a821.162.1-3100  a7767245  aMiłosierdzie gminybMendel Gdański ; Obrazki więziennecMaria Konopnicka260  aWarszawabWydawnictwa Szkolne i Pedagogicznec1992300  a82, [3] s.c21 cm440  a106xv650  a5943650  a390700  a173|Konopnicka, Maria (1842-1910).|Miłosierdzie gminy : Mendel Gdański ; Obrazki więz|Wydawnictwa Szkolne i Pedagogi|Warszawa|1992|lektury|Lektury
13790|001  amol2000080  a523.6(02.053.2)100  a8943245  aKomety - ciała tajemniczecStanisław R. Brzostkiewicz ; [rys. wg szkiców aut. wykonał Brunon Nowicki]260  aWarszawab"Nasza Księgarnia"c1985300  a110, [2] s.bfaks., fot., portr., rys.c26 cm65|Brzostkiewicz, Stanisław Roman (1930- ).|Komety - ciała tajemnicze|"Nasza Księgarnia"|Warszawa|1985|astronomia|Naukowe i popularnonaukowe
743|001  amol2000080  a811.111:811.162.1(03)100  a6148245  aPodręczny słownik angielsko-polski, polsko-angielskicJacek Fisiak [et. al.]250  a2-nd impr.260  aHarlowbLongmanc2000300  aXI [1] 948 s.c17 cm500  amapy kolor. na wyklejkach650  a23|Fisiak, Jacek (1936- ), et al.|Podręczny słownik angielsko-polski, polsko-angiels|Longman|Harlow|2000|słowniki językowe|Wydawnictwa informacyjne
743|001  amol2000080  a811.111:811.162.1(03)100  a6148245  aPodręczny słownik angielsko-polski, polsko-angielskicJacek Fisiak [et. al.]250  a2-nd impr.260  aHarlowbLongmanc2000300  aXI [1] 948 s.c17 cm500  amapy kolor. na wyklejkach650  a23|Fisiak, Jacek (1936- ), et al.|Podręczny słownik angielsko-polski, polsko-angiels|Longman|Harlow|2000|słowniki językowe|Wydawnictwa informacyjne
13791|001  amol2000080  a355.49:359](261.24)(091)100  a12171245  aBitwy na BałtykucEdmund Kosiarz260  aWarszawabWydaw. Ministerstwa Obrony Narodowejc1978300  a656 s., [22] k. tabl.bil. mapyc25 cm500  aBibliogr. Indeksy650  a4590650  a80696|Kosiarz, Edmund (1929-1994).|Bitwy na Bałtyku|Wydaw. Ministerstwa Obrony Nar|Warszawa|1978|wojsko|Naukowe i popularnonaukowe
13792|001  amol2000080  a884-1100  a6195245  aPoezjecJan Kochanowski ; oprac. i wstępem poprzedził Janusz Pelc250  a[Wyd. 2 w tym wyborze]260  aWarszawab"Czytelnik"c1988300  a463, [1] s.c17 cm500  aIndeksy650  a274650  a5972700  a117817|Kochanowski, Jan (1530-1584).|Poezje|"Czytelnik"|Warszawa|1988|poezja|Beletrystyka
13793|001  amol2000080  a599(03)100  a19358245  aMały słownik zoologicznyc[noty enc. Kazimierz Kowalski [et al.] ; red. nauk. K. Kowalski]pSsaki260  aWarszawabWiedza Powszechnac1973300  a470, [2] s., [32] k. tabl.
bil., mapy, tab.
c20 cm
e6 slajdów|Kowalski, Kazimierz (1925-2007).|Mały słownik zoologiczny|Wiedza Powszechna|Warszawa|1973|zoologia|Naukowe i popularnonaukowe
13794|001  amol2000080  a62(038)=161.1=162.1100  a19359245  aWielki słownik techniczny rosyjsko-polskicred. Jan Szarski [et al.] ; [uzup. J. Babarowski et al.]260  aWarszawabWydawnictwo Naukowo-Technicznec1973300  a[16], 1482, [5] s.berr.c18 cm6|Szarski, Jan (1915-2000) Red.|Wielki słownik techniczny rosyjsko-polski|Wydawnictwo Naukowo-Techniczne|Warszawa|1973|słowniki językowe|Wydawnictwa informacyjne
13795|001  amol2000080  a820-3100  a8646245  aSamotniacKarol Dickens ; tł. Tadeusz Jan Dehnel ; il. Phiz Hablot K. Brown260  aWarszawab"Czytelnik"c1975300  a1049, [3] s.bil.c24 cm650  a71650  a5943700  a7774700  a16510|Dickens, Charles (1812-1870).|Samotnia|"Czytelnik"|Warszawa|1975|beletrystyka|Beletrystyka
13796|001  amol2000080  a884-1100  a10413245  aPoezjecWisława Szymborska ; przedm. Jerzego Kwiatkowskiego260  aWarszawabPaństwowy Instytut Wydawniczycdr. 1970300  a169, [3] s.c18 cm440  a67xv650  a293650  a5944700  a14318700  a12345|Szymborska, Wisława (1923-2012).|Poezje|Państwowy Instytut Wydawniczy|Warszawa|dr. 1970|poezja|Beletrystyka
13797|001  amol2000080  a884-3:92100  a19361245  aCzarodziejskie skrzypcebopowieść o Henryku WieniawskimcEustachy Czekalski ; [il. Antoni Uniechowski]250  aWyd. 2260  aWarszawabLudowa Spółdzielnia Wydawniczac1961300  a331, [5] s., [8] k. tabl.
bi|Czekalski, Eustachy (1885-1970).|Czarodziejskie skrzypce : opowieść o Henryku Wieni|Ludowa Spółdzielnia Wydawnicza|Warszawa|1961|biografie|Naukowe i popularnonaukowe
